0 1.96929 0.280951 2.47515e-07 0 1.68571
1 33.2087 0.281768 -3.8555e-07 0 1.69061
2 20.523 0.277098 7.48386e-08 0 1.66259
3 11.0987 0.275476 4.43074e-07 0 1.65286
4 8.80463 0.278109 2.70488e-07 0 1.66865
5 17.5516 0.27417 1.41079e-07 0 1.64502
6 13.9065 0.277713 9.18152e-08 0 1.66628
7 40.0246 0.267974 -3.63646e-07 0 1.60784
8 21.8589 0.27821 1.60612e-07 0 1.66926
9 31.9078 0.271458 -2.63108e-07 0 1.62875
10 14.5046 0.274721 2.22415e-07 0 1.64832
11 4.62713 0.277377 2.11598e-07 0 1.66426
12 15.2871 0.275535 8.86837e-08 0 1.65321
13 -1.4142 0.274976 2.94149e-07 0 1.64986
14 13.6378 0.269803 7.51551e-08 0 1.61882
15 2.62111 0.279471 3.58825e-07 0 1.67682
16 -1.84069 0.276227 3.37305e-07 0 1.65736
17 45.3601 0.272607 -4.74671e-07 0 1.63564
18 9.9683 0.278679 2.78843e-07 0 1.67207
19 11.0062 0.286231 2.5684e-07 0 1.71738
20 4.8234 0.282317 5.00929e-07 0 1.6939
21 25.6449 0.272837 4.82652e-08 0 1.63702
22 10.8271 0.280618 2.99542e-07 0 1.68371
23 5.81278 0.276531 2.82935e-07 0 1.65919
24 11.6299 0.277158 2.51534e-07 0 1.66295
25 10.7809 0.278939 3.63036e-07 0 1.67364
26 5.87459 0.275848 4.9761e-07 0 1.65509
27 15.1888 0.271829 2.80427e-07 0 1.63098
28 22.5632 0.272017 2.49978e-08 0 1.6321
29 -5.24307 0.275503 6.39126e-07 0 1.65302
30 1.13437 0.276046 5.16031e-07 0 1.65628
31 10.6185 0.271046 1.21748e-07 0 1.62628
32 13.6364 0.273977 1.85529e-07 0 1.64386
33 9.7208 0.303566 -5.92483e-07 0 1.8214
34 8.46516 0.274508 2.53226e-07 0 1.64705
35 3.92548 0.291147 4.69561e-07 0 1.74688
36 3.99015 0.275555 3.44253e-07 0 1.65333
37 9.81095 0.278076 3.587e-07 0 1.66845
38 0.733237 0.274886 7.43248e-07 0 1.64931
39 5.63594 0.275807 3.66112e-07 0 1.65484
40 10.5609 0.273223 8.88459e-08 0 1.63934
41 -19.2183 0.289248 5.67362e-07 0 1.73549
42 9.19398 0.280324 1.36865e-07 0 1.68195
43 -6.79993 0.279561 4.09059e-07 0 1.67736
44 33.9949 0.269013 -2.09686e-07 0 1.61408
45 6.27622 0.270385 4.60942e-07 0 1.62231
46 0.621806 0.282592 3.74081e-07 0 1.69555
47 3.40002 0.277206 5.79562e-07 0 1.66324
48 14.523 0.278115 2.67689e-07 0 1.66869
49 2.44521 0.285589 3.87847e-07 0 1.71354
50 0.837077 0.276418 3.44931e-07 0 1.65851
51 23.4385 0.28154 8.00408e-08 0 1.68924
52 23.0554 0.274934 1.4287e-07 0 1.64961
53 13.1223 0.27862 2.61709e-07 0 1.67172
54 -5.10101 0.280149 7.10361e-07 0 1.68089
55 17.4554 0.274128 2.69545e-07 0 1.64477
56 8.12839 0.275537 1.89244e-07 0 1.65322
57 47.2619 0.271578 -2.52432e-07 0 1.62947
58 4.36008 0.275782 5.8401e-07 0 1.65469
59 20.1524 0.273768 1.75064e-07 0 1.64261
60 6.69249 0.274975 1.49063e-07 0 1.64985
61 -0.551045 0.279461 4.72524e-07 0 1.67676
62 1.30831 0.280705 4.15013e-07 0 1.68423
63 14.0921 0.273865 2.34476e-07 0 1.64319
64 2.99326 0.274471 5.0281e-07 0 1.64683
65 19.6221 0.269491 1.54851e-07 0 1.61695
66 25.0546 0.271549 -1.22831e-08 0 1.62929
67 -4.01393 0.277379 4.7897e-07 0 1.66428
68 12.6836 0.274679 4.52097e-07 0 1.64807
69 -22.6057 0.279963 1.10936e-06 0 1.67978
70 -1.04683 0.277015 4.71118e-07 0 1.66209
71 8.05778 0.28065 6.01742e-07 0 1.6839
72 -0.202019 0.27358 2.58663e-07 0 1.64148
73 -9.94911 0.284768 8.47787e-07 0 1.70861
74 11.2466 0.272393 2.48647e-07 0 1.63436
75 4.57347 0.27741 4.49224e-07 0 1.66446
76 20 0.376933 7.87312e-06 0 2.2616
77 7.10613 0.283566 4.1941e-07 0 1.7014
78 24.7829 0.274057 7.8336e-08 0 1.64434
79 4.2596 0.306801 -4.94793e-07 0 1.8408
80 9.78793 0.271248 3.03302e-07 0 1.62749
81 9.54368 0.283825 2.63267e-07 0 1.70295
82 8.39526 0.276663 3.46976e-07 0 1.65998
83 11.826 0.27432 2.90628e-07 0 1.64592
84 7.64598 0.272104 3.78922e-07 0 1.63263
85 15.929 0.272566 3.54172e-07 0 1.6354
86 20 0.342479 1.31881e-05 0 2.05487
87 9.017 0.275751 5.31194e-07 0 1.65451
88 14.9209 0.268113 2.93371e-07 0 1.60868
89 -0.34007 0.273838 5.72234e-07 0 1.64303
90 7.64844 0.271531 2.53855e-07 0 1.62919
91 13.8535 0.275628 1.04176e-07 0 1.65377
92 7.33596 0.276291 3.73946e-07 0 1.65775
93 16.7525 0.274509 1.61031e-07 0 1.64706
94 11.1529 0.277704 4.17638e-07 0 1.66622
95 0.470712 0.2978 6.00556e-07 0 1.7868
96 41.9953 0.275154 -2.01661e-07 0 1.65092
97 11.1898 0.270255 8.19651e-08 0 1.62153
98 14.855 0.274561 1.55232e-07 0 1.64736
99 23.2314 0.274541 2.35087e-07 0 1.64725
100 9.80545 0.274603 1.01595e-08 0 1.64762
101 18.1813 0.267385 1.1598e-07 0 1.60431
102 11.6107 0.271606 2.7057e-07 0 1.62963
103 18.1017 0.273666 1.63292e-07 0 1.64199
104 6.72181 0.268142 3.34812e-07 0 1.60885
105 4.00851 0.273353 4.64583e-07 0 1.64012
106 15.9195 0.274974 2.16324e-07 0 1.64984
107 1.42877 0.274776 5.37668e-07 0 1.64866
108 19.5663 0.272016 3.38752e-07 0 1.6321
109 7.54092 0.275295 2.40148e-07 0 1.65177
